reserva_cancelada,tempo_antecedencia,data_chegada,ano_chegada,mes_chegada,diadomes_chegada,nro_noites_fds,nro_noites_dds,adultos,criancas,bebes,alimentacao,país,segmento_mercado,cliente_recorrente,tipo_quarto,tipo_pgto,agencia_turismo,receita_por_noite,pedidos_especiais,status_reserva,data_status_reserva
0,10,05/03/2016,2016,3,5,0,1,2,0,0,BB,ESP,AT Offline,0,A,Sem pgto,6,29,0,Confirmada,06/03/2016
0,5,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,240,68,3,Confirmada,06/03/2016
0,5,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,240,68,3,Confirmada,06/03/2016
0,0,05/03/2016,2016,3,5,0,1,1,0,0,BB,CHN,AT Online,0,A,Sem pgto,240,53,0,Confirmada,06/03/2016
0,4,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,Direta,0,A,Sem pgto,250,50,0,Confirmada,06/03/2016
0,2,05/03/2016,2016,3,5,0,1,2,0,0,BB,ESP,AT Online,0,E,Sem pgto,240,68,0,Confirmada,06/03/2016
0,4,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,48,1,Confirmada,06/03/2016
0,14,05/03/2016,2016,3,5,0,1,2,0,0,HB,ESP,AT Online,0,A,Sem pgto,240,86,1,Confirmada,06/03/2016
0,17,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,8,29,1,Confirmada,06/03/2016
0,17,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,8,29,1,Confirmada,06/03/2016
0,17,05/03/2016,2016,3,5,0,1,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,8,25,1,Confirmada,06/03/2016
0,2,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,58,2,Confirmada,06/03/2016
0,1,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,Direta,0,D,Sem pgto,250,55,0,Confirmada,06/03/2016
0,1,05/03/2016,2016,3,5,0,1,2,0,0,BB,GBR,Direta,0,D,Sem pgto,NULL,55,0,Confirmada,06/03/2016
0,0,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,Direta,0,G,Sem pgto,NULL,100,0,Confirmada,06/03/2016
0,0,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,58,0,Confirmada,06/03/2016
0,1,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,68,0,Confirmada,06/03/2016
0,1,05/03/2016,2016,3,5,0,1,2,0,0,BB,ESP,AT Online,0,D,Sem pgto,240,74,0,Confirmada,06/03/2016
0,1,05/03/2016,2016,3,5,0,1,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,68,0,Confirmada,06/03/2016
0,45,05/03/2016,2016,3,5,1,1,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,196,25,1,Confirmada,07/03/2016
0,45,05/03/2016,2016,3,5,1,1,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,196,36,1,Confirmada,07/03/2016
0,3,05/03/2016,2016,3,5,1,1,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,58,0,Confirmada,07/03/2016
0,49,05/03/2016,2016,3,5,2,2,1,0,0,HB,DEU,Grupos,0,E,Sem pgto,NULL,66,0,Confirmada,09/03/2016
0,49,05/03/2016,2016,3,5,2,2,1,0,0,HB,DEU,Grupos,0,E,Sem pgto,NULL,66,0,Confirmada,09/03/2016
0,49,05/03/2016,2016,3,5,2,2,2,0,0,HB,PRT,Grupos,0,E,Sem pgto,NULL,81,0,Confirmada,09/03/2016
0,49,05/03/2016,2016,3,5,2,2,2,0,0,HB,CHE,Grupos,0,E,Sem pgto,NULL,81,0,Confirmada,09/03/2016
0,49,05/03/2016,2016,3,5,2,2,1,0,0,HB,PRT,Grupos,0,E,Sem pgto,NULL,66,0,Confirmada,09/03/2016
0,49,05/03/2016,2016,3,5,2,2,2,0,0,HB,PRT,Grupos,0,E,Sem pgto,NULL,83,0,Confirmada,09/03/2016
0,4,05/03/2016,2016,3,5,2,5,2,0,0,BB,FRA,AT Offline,0,D,Sem pgto,171,37,0,Confirmada,12/03/2016
0,24,05/03/2016,2016,3,5,2,5,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,115,"33,3",0,Confirmada,12/03/2016
0,17,05/03/2016,2016,3,5,2,5,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,241,"35,65",1,Confirmada,12/03/2016
0,63,05/03/2016,2016,3,5,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,6,29,0,Confirmada,12/03/2016
0,2,06/03/2016,2016,3,6,1,0,1,0,0,BB,PRT,Direta,0,F,Sem pgto,250,75,0,Confirmada,07/03/2016
0,0,06/03/2016,2016,3,6,1,0,2,0,0,BB,PRT,Direta,0,F,Sem pgto,NULL,75,0,Confirmada,07/03/2016
0,2,06/03/2016,2016,3,6,2,0,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,336,29,0,Confirmada,08/03/2016
0,67,06/03/2016,2016,3,6,2,0,2,2,0,BB,DEU,AT Online,0,G,Sem pgto,240,86,1,Confirmada,08/03/2016
0,67,06/03/2016,2016,3,6,2,0,2,2,0,BB,PRT,AT Online,0,G,Sem pgto,240,92,1,Confirmada,08/03/2016
0,17,06/03/2016,2016,3,6,2,1,2,0,0,BB,IRL,AT Offline,0,A,Sem pgto,36,"34,56",0,Confirmada,09/03/2016
0,4,06/03/2016,2016,3,6,2,1,2,0,0,BB,DEU,AT Online,0,A,Sem pgto,240,54,1,Confirmada,09/03/2016
0,25,06/03/2016,2016,3,6,2,1,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,48,1,Confirmada,09/03/2016
0,6,06/03/2016,2016,3,6,2,1,1,0,0,BB,UGA,AT Online,0,A,Sem pgto,240,43,1,Confirmada,09/03/2016
0,2,06/03/2016,2016,3,6,2,1,2,0,0,BB,ITA,AT Online,0,D,Sem pgto,240,64,0,Confirmada,09/03/2016
0,23,06/03/2016,2016,3,6,2,2,2,0,0,BB,FRA,Direta,0,A,Sem pgto,250,50,2,Confirmada,10/03/2016
0,2,06/03/2016,2016,3,6,2,2,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,146,31,0,Confirmada,10/03/2016
0,19,06/03/2016,2016,3,6,2,2,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,241,"36,61",2,Confirmada,10/03/2016
0,13,06/03/2016,2016,3,6,2,5,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,241,"49,74",1,Confirmada,13/03/2016
0,53,06/03/2016,2016,3,6,2,5,2,0,0,BB,DEU,AT Online,0,F,Sem pgto,241,"54,71",1,Confirmada,13/03/2016
0,13,06/03/2016,2016,3,6,2,5,2,0,0,BB,NLD,AT Online,0,D,Sem pgto,241,"44,66",1,Confirmada,13/03/2016
0,187,06/03/2016,2016,3,6,2,5,2,0,0,BB,IRL,AT Offline,0,A,Sem pgto,171,"41,09",0,Confirmada,13/03/2016
0,52,06/03/2016,2016,3,6,3,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,8,"28,1",0,Confirmada,14/03/2016
1,196,07/03/2016,2016,3,7,1,3,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,242,"41,4",2,Cancelada,31/08/2015
1,196,07/03/2016,2016,3,7,1,3,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,242,"41,4",2,Cancelada,31/08/2015
1,67,07/03/2016,2016,3,7,2,5,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,56,1,Cancelada,19/02/2016
1,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"68,4",0,Cancelada,01/03/2016
1,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"68,4",0,Cancelada,01/03/2016
1,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"68,4",0,Cancelada,01/03/2016
1,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"68,4",0,Cancelada,01/03/2016
1,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"68,4",0,Cancelada,01/03/2016
1,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"68,4",0,Cancelada,01/03/2016
1,11,07/03/2016,2016,3,7,1,1,2,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,35,0,Ausente,07/03/2016
1,3,07/03/2016,2016,3,7,1,1,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,339,25,0,Cancelada,07/03/2016
0,2,07/03/2016,2016,3,7,1,0,1,0,0,BB,PRT,AT Online,1,A,Sem pgto,240,43,2,Confirmada,08/03/2016
0,0,07/03/2016,2016,3,7,1,0,2,0,0,BB,PRT,Direta,1,A,Sem pgto,NULL,40,0,Confirmada,08/03/2016
0,3,07/03/2016,2016,3,7,1,0,2,0,0,HB,PRT,Direta,0,F,Sem pgto,250,105,1,Confirmada,08/03/2016
0,1,07/03/2016,2016,3,7,1,0,1,0,0,BB,ESP,Direta,0,A,Sem pgto,250,40,0,Confirmada,08/03/2016
0,1,07/03/2016,2016,3,7,1,0,1,0,0,BB,ESP,Direta,0,A,Sem pgto,250,40,0,Confirmada,08/03/2016
0,0,07/03/2016,2016,3,7,1,0,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,40,0,Confirmada,08/03/2016
0,0,07/03/2016,2016,3,7,1,0,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,40,0,Confirmada,08/03/2016
0,12,07/03/2016,2016,3,7,1,0,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,339,35,0,Confirmada,08/03/2016
0,1,07/03/2016,2016,3,7,1,0,1,0,0,BB,PRT,Direta,0,A,Sem pgto,250,40,0,Confirmada,08/03/2016
0,1,07/03/2016,2016,3,7,1,0,2,0,0,BB,FRA,AT Online,0,A,Sem pgto,240,48,1,Confirmada,08/03/2016
0,1,07/03/2016,2016,3,7,1,0,2,0,0,BB,NLD,AT Online,0,D,Sem pgto,240,58,1,Confirmada,08/03/2016
0,0,07/03/2016,2016,3,7,1,1,1,0,0,BB,NULL,AT Online,0,A,Sem pgto,NULL,30,0,Confirmada,09/03/2016
0,4,07/03/2016,2016,3,7,1,1,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,339,31,0,Confirmada,09/03/2016
0,0,07/03/2016,2016,3,7,1,1,1,0,0,BB,PRT,Corporativo,0,E,Sem pgto,NULL,55,0,Confirmada,09/03/2016
0,31,07/03/2016,2016,3,7,1,1,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,95,25,0,Confirmada,09/03/2016
0,0,07/03/2016,2016,3,7,1,1,2,0,0,BB,ESP,AT Offline,0,A,Sem pgto,6,29,1,Confirmada,09/03/2016
0,0,07/03/2016,2016,3,7,1,1,2,1,0,BB,ESP,AT Offline,0,A,Sem pgto,196,30,1,Confirmada,09/03/2016
0,0,07/03/2016,2016,3,7,1,1,2,0,0,BB,ESP,AT Offline,0,A,Sem pgto,6,29,1,Confirmada,09/03/2016
0,6,07/03/2016,2016,3,7,1,2,1,0,0,BB,PRT,AT Offline,1,A,Sem pgto,241,"31,45",1,Confirmada,10/03/2016
0,14,07/03/2016,2016,3,7,1,3,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,30,0,Confirmada,11/03/2016
0,109,07/03/2016,2016,3,7,1,3,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,6,"27,5",1,Confirmada,11/03/2016
0,20,07/03/2016,2016,3,7,1,3,1,0,0,BB,DEU,AT Online,0,F,Sem pgto,241,"45,65",1,Confirmada,11/03/2016
0,45,07/03/2016,2016,3,7,1,4,2,0,0,BB,IRL,AT Offline,0,D,Sem pgto,171,"35,15",0,Confirmada,12/03/2016
0,34,07/03/2016,2016,3,7,1,4,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,56,0,Confirmada,12/03/2016
0,28,07/03/2016,2016,3,7,1,4,2,0,0,HB,ESP,Direta,0,A,Sem pgto,250,75,0,Confirmada,12/03/2016
0,14,07/03/2016,2016,3,7,1,4,2,0,0,BB,ESP,Direta,0,A,Sem pgto,250,45,1,Confirmada,12/03/2016
0,62,07/03/2016,2016,3,7,1,4,1,0,0,BB,FRA,AT Online,0,A,Sem pgto,240,45,1,Confirmada,12/03/2016
0,30,07/03/2016,2016,3,7,1,5,1,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,0,0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,3,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,1,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"48,7",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,1,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"48,7",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,1,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,0,0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,1,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"48,7",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,1,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"48,7",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,PRT,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,2,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"65,4",0,Confirmada,13/03/2016
0,30,07/03/2016,2016,3,7,1,5,1,0,0,Undefined,ESP,Grupos,0,A,Sem pgto,38,"48,7",0,Confirmada,13/03/2016
0,119,07/03/2016,2016,3,7,2,5,2,0,0,BB,FRA,AT Offline,0,A,Sem pgto,6,26,0,Confirmada,14/03/2016
0,30,07/03/2016,2016,3,7,2,5,2,0,0,SC,ESP,Grupos,0,A,Sem pgto,38,"33,71",0,Confirmada,14/03/2016
0,157,07/03/2016,2016,3,7,4,10,2,0,0,HB,GBR,AT Offline,0,E,Sem pgto,115,"63,9",0,Confirmada,21/03/2016
1,12,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,30,0,Cancelada,29/02/2016
0,0,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,40,0,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,33,2,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,AT Online,1,A,Sem pgto,240,43,1,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,40,0,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,1,A,Sem pgto,NULL,40,0,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,1,A,Sem pgto,250,40,0,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,40,0,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,46,0,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,1,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,45,1,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,40,0,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,0,G,Sem pgto,NULL,0,2,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,Direta,0,G,Sem pgto,NULL,0,2,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,175,"34,4",0,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,175,"34,4",0,Confirmada,09/03/2016
0,7,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,AT Offline,0,D,Sem pgto,314,"46,4",0,Confirmada,09/03/2016
0,43,08/03/2016,2016,3,8,0,1,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,60,1,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,2,0,0,BB,DEU,Direta,0,D,Sem pgto,NULL,55,0,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,1,1,0,0,BB,ITA,AT Online,0,A,Sem pgto,240,43,1,Confirmada,09/03/2016
0,0,08/03/2016,2016,3,8,0,1,1,0,0,BB,PRT,AT Online,0,A,Sem pgto,241,"37,45",0,Confirmada,09/03/2016
0,1,08/03/2016,2016,3,8,0,2,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,94,27,0,Confirmada,10/03/2016
0,5,08/03/2016,2016,3,8,0,2,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,27,0,Confirmada,10/03/2016
0,5,08/03/2016,2016,3,8,0,2,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,27,0,Confirmada,10/03/2016
0,6,08/03/2016,2016,3,8,0,2,1,0,0,BB,PRT,Direta,1,A,Sem pgto,NULL,40,0,Confirmada,10/03/2016
0,3,08/03/2016,2016,3,8,0,2,1,0,0,BB,PRT,AT Offline,1,A,Sem pgto,NULL,30,1,Confirmada,10/03/2016
0,0,08/03/2016,2016,3,8,0,2,1,0,0,BB,PRT,Direta,1,A,Sem pgto,NULL,40,0,Confirmada,10/03/2016
0,3,08/03/2016,2016,3,8,0,2,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,30,1,Confirmada,10/03/2016
0,1,08/03/2016,2016,3,8,0,2,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,40,0,Confirmada,10/03/2016
0,1,08/03/2016,2016,3,8,0,2,1,0,0,BB,BRA,Corporativo,0,A,Sem pgto,NULL,40,0,Confirmada,10/03/2016
0,4,08/03/2016,2016,3,8,0,2,1,0,0,BB,PRT,AT Online,0,A,Sem pgto,242,43,1,Confirmada,10/03/2016
0,0,08/03/2016,2016,3,8,0,3,2,0,0,BB,PRT,Direta,1,A,Sem pgto,NULL,35,0,Confirmada,11/03/2016
0,1,08/03/2016,2016,3,8,0,3,2,0,0,BB,GBR,Direta,0,D,Sem pgto,250,"39,33",0,Confirmada,11/03/2016
0,190,08/03/2016,2016,3,8,0,4,2,0,0,BB,DEU,AT Online,0,D,Sem pgto,242,"41,4",2,Confirmada,12/03/2016
0,190,08/03/2016,2016,3,8,0,4,2,0,0,BB,DEU,AT Online,0,D,Sem pgto,242,"41,4",2,Confirmada,12/03/2016
0,22,08/03/2016,2016,3,8,0,5,3,0,0,BB,GBR,AT Offline,0,E,Sem pgto,314,"83,23",1,Confirmada,13/03/2016
0,31,08/03/2016,2016,3,8,0,5,2,0,0,BB,ESP,AT Offline,0,A,Sem pgto,339,29,0,Confirmada,13/03/2016
0,2,08/03/2016,2016,3,8,1,5,2,0,0,BB,FIN,AT Online,0,D,Sem pgto,240,"61,33",0,Confirmada,14/03/2016
0,101,08/03/2016,2016,3,8,2,5,2,0,0,HB,BEL,AT Offline,0,A,Sem pgto,6,"49,4",0,Confirmada,15/03/2016
0,27,08/03/2016,2016,3,8,2,5,2,0,0,BB,POL,Direta,0,A,Sem pgto,250,45,0,Confirmada,15/03/2016
0,63,08/03/2016,2016,3,8,2,5,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,115,"34,73",0,Confirmada,15/03/2016
0,34,08/03/2016,2016,3,8,2,5,2,0,0,FB,GBR,AT Offline,0,E,Sem pgto,115,"83,33",1,Confirmada,15/03/2016
0,25,08/03/2016,2016,3,8,2,7,2,0,0,BB,NLD,AT Online,0,F,Sem pgto,242,"68,4",1,Confirmada,17/03/2016
0,259,08/03/2016,2016,3,8,4,10,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,2,"26,1",0,Confirmada,22/03/2016
1,49,09/03/2016,2016,3,9,2,9,2,0,0,HB,PRT,AT Offline,0,D,Sem pgto,171,63,0,Cancelada,21/01/2016
1,32,09/03/2016,2016,3,9,2,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,184,"40,8",0,Cancelada,16/02/2016
1,81,09/03/2016,2016,3,9,0,3,2,0,0,HB,PRT,Grupos,0,A,Sem pgto,115,59,0,Cancelada,25/02/2016
1,81,09/03/2016,2016,3,9,0,3,2,0,0,HB,PRT,Grupos,0,A,Sem pgto,115,59,0,Cancelada,25/02/2016
1,81,09/03/2016,2016,3,9,0,3,2,0,0,BB,PRT,Grupos,0,A,Sem pgto,115,59,0,Cancelada,25/02/2016
1,81,09/03/2016,2016,3,9,0,3,2,0,0,HB,PRT,Grupos,0,A,Sem pgto,115,59,0,Cancelada,25/02/2016
1,15,09/03/2016,2016,3,9,0,3,2,0,0,BB,GBR,Grupos,0,A,Sem pgto,115,59,0,Cancelada,25/02/2016
1,81,09/03/2016,2016,3,9,0,3,2,0,0,HB,PRT,Grupos,0,A,Sem pgto,115,59,0,Cancelada,25/02/2016
1,26,09/03/2016,2016,3,9,2,4,1,0,0,BB,PRT,AT Online,0,A,Sem pgto,184,"40,8",0,Cancelada,07/03/2016
0,2,09/03/2016,2016,3,9,0,1,1,0,0,BB,PRT,AT Offline,1,A,Sem pgto,146,31,0,Confirmada,10/03/2016
0,8,09/03/2016,2016,3,9,0,1,1,0,0,BB,PRT,AT Offline,1,D,Sem pgto,96,"30,6",0,Confirmada,10/03/2016
0,0,09/03/2016,2016,3,9,0,1,2,0,0,BB,PRT,Direta,1,A,Sem pgto,NULL,55,1,Confirmada,10/03/2016
0,7,09/03/2016,2016,3,9,0,1,1,0,0,HB,PRT,Direta,0,A,Sem pgto,NULL,57,0,Confirmada,10/03/2016
0,7,09/03/2016,2016,3,9,0,1,1,0,0,HB,PRT,Direta,0,A,Sem pgto,NULL,57,0,Confirmada,10/03/2016
0,0,09/03/2016,2016,3,9,0,1,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,56,0,Confirmada,10/03/2016
0,0,09/03/2016,2016,3,9,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,33,0,Confirmada,10/03/2016
0,21,09/03/2016,2016,3,9,0,1,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,15,"34,4",1,Confirmada,10/03/2016
0,0,09/03/2016,2016,3,9,0,1,2,0,0,BB,DEU,Direta,0,A,Sem pgto,NULL,85,0,Confirmada,10/03/2016
0,0,09/03/2016,2016,3,9,0,1,1,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,53,0,Confirmada,10/03/2016
0,0,09/03/2016,2016,3,9,0,2,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,30,0,Confirmada,11/03/2016
0,16,09/03/2016,2016,3,9,0,2,2,0,0,BB,NLD,AT Online,0,A,Sem pgto,240,48,1,Confirmada,11/03/2016
0,3,09/03/2016,2016,3,9,0,2,2,0,0,BB,PRT,Direta,0,D,Sem pgto,250,55,0,Confirmada,11/03/2016
0,0,09/03/2016,2016,3,9,0,2,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,40,0,Confirmada,11/03/2016
0,6,09/03/2016,2016,3,9,0,2,1,0,0,BB,PRT,Direta,0,A,Sem pgto,250,40,0,Confirmada,11/03/2016
0,25,09/03/2016,2016,3,9,0,2,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,45,0,Confirmada,11/03/2016
0,5,09/03/2016,2016,3,9,0,2,2,0,0,BB,FIN,AT Online,0,A,Sem pgto,240,48,0,Confirmada,11/03/2016
0,13,09/03/2016,2016,3,9,0,2,2,0,0,HB,GBR,Grupos,0,A,Sem pgto,115,"86,55",0,Confirmada,11/03/2016
0,0,09/03/2016,2016,3,9,0,3,2,0,0,BB,PRT,Direta,1,D,Sem pgto,NULL,69,1,Confirmada,12/03/2016
0,15,09/03/2016,2016,3,9,0,3,1,0,0,HB,GBR,Grupos,0,A,Sem pgto,115,49,0,Confirmada,12/03/2016
0,81,09/03/2016,2016,3,9,0,3,1,0,0,HB,GBR,Grupos,0,A,Sem pgto,115,49,0,Confirmada,12/03/2016
0,81,09/03/2016,2016,3,9,0,3,3,0,0,HB,GBR,Grupos,0,A,Sem pgto,115,"86,55",0,Confirmada,12/03/2016
0,81,09/03/2016,2016,3,9,0,3,1,0,0,HB,GBR,Grupos,0,A,Sem pgto,115,49,0,Confirmada,12/03/2016
0,81,09/03/2016,2016,3,9,0,3,1,0,0,HB,GBR,Grupos,0,A,Sem pgto,115,49,0,Confirmada,12/03/2016
0,13,09/03/2016,2016,3,9,0,3,2,0,0,HB,IRL,Grupos,0,A,Sem pgto,115,"86,55",0,Confirmada,12/03/2016
